lon_departure,lat_departure,lon_arrival,lat_arrival
7.237,51.443,19.425,47.728
7.237,51.443,13.093,56.029
7.237,51.443,14.278,51.221
7.237,51.443,-2.955,56.583
7.237,51.443,12.417,42.34
7.237,51.443,9.852,48.118
7.237,51.443,14.562,47.07
7.237,51.443,12.402,51.72
7.237,51.443,-8.56,39.302
7.237,51.443,-14.978,28.553
7.237,51.443,-1.792,53.589
7.237,51.443,12.31,48.589
7.237,51.443,9.213,46.051
7.237,51.443,7.359,44.097
7.237,51.443,14.433,50.168
7.237,51.443,21.059,42.954
7.237,51.443,10.654,44.139
7.237,51.443,12.463,54.53
7.237,51.443,18.552,44.374
7.237,51.443,23.618,40.866
7.237,51.443,23.676,43.158
7.237,51.443,16.496,43.898
7.237,51.443,0.391,52.475
7.237,51.443,13.87,52.633
7.237,51.443,13.007,48.322
7.237,51.443,-16.288,28.074
7.237,51.443,35.477,32.018
7.237,51.443,12.324,46.08
7.237,51.443,16.949,48.183
7.237,51.443,37.435,55.985
7.237,51.443,16.114,46.238
7.237,51.443,8.915,47.774
13.093,56.029,7.237,51.443
15.11,37.777,10.141,52.768
14.278,51.221,7.237,51.443
14.278,51.221,9.369,49.149
8.02,51.863,12.31,48.589
7.277,51.482,21.059,42.954
-2.955,56.583,7.237,51.443
12.417,42.34,7.237,51.443
12.417,42.34,10.141,52.768
12.417,42.34,9.369,49.149
9.852,48.118,7.237,51.443
8.905,50.044,21.059,42.954
10.141,52.768,2.13,41.495
10.141,52.768,15.11,37.777
10.141,52.768,12.417,42.34
10.141,52.768,9.213,46.051
10.141,52.768,14.484,41.476
10.141,52.768,21.059,42.954
10.141,52.768,0.391,52.475
10.141,52.768,9.369,49.149
10.141,52.768,12.324,46.08
10.141,52.768,16.949,48.183
10.141,52.768,37.435,55.985
10.647,54.05,21.059,42.954
14.562,47.07,7.237,51.443
20.308,50.129,9.369,49.149
12.402,51.72,7.237,51.443
12.402,51.72,9.369,49.149
-8.56,39.302,7.237,51.443
-14.978,28.553,7.237,51.443
-1.792,53.589,7.237,51.443
6.283,51.519,13.87,52.633
12.31,48.589,7.237,51.443
12.31,48.589,8.02,51.863
12.31,48.589,21.059,42.954
12.31,48.589,13.87,52.633
9.213,46.051,7.237,51.443
9.213,46.051,10.141,52.768
14.484,41.476,10.141,52.768
7.359,44.097,7.237,51.443
14.433,50.168,7.237,51.443
21.059,42.954,7.237,51.443
21.059,42.954,7.277,51.482
21.059,42.954,8.905,50.044
21.059,42.954,10.141,52.768
21.059,42.954,10.647,54.05
21.059,42.954,12.31,48.589
21.059,42.954,9.369,49.149
21.059,42.954,13.87,52.633
10.654,44.139,7.237,51.443
12.463,54.53,7.237,51.443
12.463,54.53,9.369,49.149
18.552,44.374,7.237,51.443
23.618,40.866,7.237,51.443
23.618,40.866,9.369,49.149
23.676,43.158,7.237,51.443
16.496,43.898,7.237,51.443
16.496,43.898,9.369,49.149
0.391,52.475,7.237,51.443
0.391,52.475,10.141,52.768
0.391,52.475,9.369,49.149
9.369,49.149,-4.166,37.124
9.369,49.149,26.17,44.838
9.369,49.149,2.13,41.495
9.369,49.149,20.515,45.364
9.369,49.149,17.267,41.231
9.369,49.149,19.425,47.728
9.369,49.149,14.278,51.221
9.369,49.149,12.417,42.34
9.369,49.149,10.141,52.768
9.369,49.149,20.308,50.129
9.369,49.149,12.402,51.72
9.369,49.149,21.059,42.954
9.369,49.149,12.463,54.53
9.369,49.149,23.618,40.866
9.369,49.149,16.496,43.898
9.369,49.149,0.391,52.475
9.369,49.149,13.87,52.633
9.369,49.149,16.949,48.183
9.369,49.149,37.435,55.985
9.369,49.149,16.114,46.238
13.87,52.633,26.17,44.838
13.87,52.633,7.237,51.443
13.87,52.633,6.283,51.519
13.87,52.633,12.31,48.589
13.87,52.633,21.059,42.954
13.87,52.633,9.369,49.149
13.87,52.633,37.435,55.985
13.007,48.322,7.237,51.443
-16.288,28.074,7.237,51.443
35.477,32.018,7.237,51.443
12.324,46.08,7.237,51.443
12.324,46.08,10.141,52.768
16.949,48.183,7.237,51.443
16.949,48.183,10.141,52.768
16.949,48.183,9.369,49.149
37.435,55.985,7.237,51.443
37.435,55.985,10.141,52.768
37.435,55.985,9.369,49.149
37.435,55.985,13.87,52.633
16.114,46.238,7.237,51.443
16.114,46.238,9.369,49.149
8.915,47.774,7.237,51.443
-160.718,61.504,-161.73,61.299
-160.718,61.504,-160.95,61.161
-97.611,30.527,-162.208,61.455
-161.73,61.299,-97.611,30.527
-161.73,61.299,-161.407,60.356
-161.73,61.299,-161.296,59.195
-161.73,61.299,-159.902,61.893
-161.73,61.299,-163.385,60.555
-161.73,61.299,-161.073,61.317
-161.73,61.299,-164.502,60.785
-161.73,61.299,-160.866,62.291
-161.73,61.299,-162.445,60.558
-163.81,60.248,-161.73,61.299
-161.407,60.356,-161.743,60.258
-161.296,59.195,-161.7,59.018
-162.802,60.601,-162.615,60.46
-159.902,61.893,-161.73,61.299
-159.902,61.893,-160.866,62.291
-163.385,60.555,-163.81,60.248
-162.208,61.455,-162.066,61.509
-162.615,60.46,-161.73,61.299
-161.743,60.258,-161.73,61.299
-161.073,61.317,-160.718,61.504
-164.502,60.785,-164.479,60.902
-162.066,61.509,-161.73,61.299
-164.479,60.902,-164.787,60.959
-161.7,59.018,-161.73,61.299
-160.866,62.291,-161.73,61.299
-160.866,62.291,-159.902,61.893
-160.95,61.161,-161.73,61.299
-164.787,60.959,-164.402,61.565
-162.445,60.558,-162.802,60.601
-164.402,61.565,-161.73,61.299
-81.752,9.568,-83.567,10.595
-83.403,9.198,-83.567,10.595
-84.391,10.796,-83.567,10.595
-84.391,10.796,-83.55,9.738
-82.635,9.089,-82.834,8.888
-82.635,9.089,-83.567,10.595
-85.241,10.988,-83.567,10.595
-85.241,10.988,-85.755,10.592
-85.614,12.235,-83.567,10.595
-85.422,10.627,-83.567,10.595
-84.952,10.426,-85.422,10.627
-82.834,8.888,-82.635,9.089
-82.834,8.888,-83.567,10.595
-83.115,9.585,-83.55,9.738
-83.567,10.595,-81.752,9.568
-83.567,10.595,-83.403,9.198
-83.567,10.595,-84.391,10.796
-83.567,10.595,-82.635,9.089
-83.567,10.595,-85.241,10.988
-83.567,10.595,-85.614,12.235
-83.567,10.595,-84.952,10.426
-83.567,10.595,-82.834,8.888
-83.567,10.595,-84.357,10.23
-83.567,10.595,-85.755,10.592
-83.567,10.595,-83.192,10.948
-83.567,10.595,-83.55,9.738
-84.357,10.23,-85.422,10.627
-84.357,10.23,-83.567,10.595
-85.755,10.592,-85.241,10.988
-85.755,10.592,-83.567,10.595
-83.192,10.948,-83.567,10.595
-83.55,9.738,-84.391,10.796
-83.55,9.738,-83.115,9.585
-83.55,9.738,-83.567,10.595
37.055,-2.947,39.374,-5.704
37.421,-2.409,37.358,-0.87
39.337,-6.797,33.554,-2.075
39.337,-6.797,40.302,-9.899
39.337,-6.797,39.374,-5.704
32.739,0.07,37.545,-0.866
35.398,0.674,37.545,-0.866
32.001,5.453,37.545,-0.866
35.214,0.523,35.398,0.674
35.214,0.523,37.545,-0.866
35.597,1.619,36.014,3.203
35.597,1.619,37.545,-0.866
41.521,-1.755,40.169,-2.716
36.014,3.203,35.597,1.619
39.99,-3.392,41.521,-1.755
39.99,-3.392,40.169,-2.716
39.99,-3.392,37.545,-0.866
39.99,-3.392,39.952,-3.829
39.99,-3.392,39.374,-5.704
35.013,-1.011,37.358,-0.87
33.554,-2.075,39.337,-6.797
40.169,-2.716,41.521,-1.755
40.169,-2.716,37.545,-0.866
40.169,-2.716,37.358,-0.87
40.302,-9.899,39.337,-6.797
37.545,-0.866,39.337,-6.797
37.545,-0.866,32.739,0.07
37.545,-0.866,35.398,0.674
37.545,-0.866,32.001,5.453
37.545,-0.866,35.214,0.523
37.545,-0.866,35.597,1.619
37.545,-0.866,41.521,-1.755
37.545,-0.866,39.99,-3.392
37.545,-0.866,40.169,-2.716
37.055,0.555,35.013,-1.011
37.055,0.555,37.358,-0.87
39.952,-3.829,37.545,-0.866
39.952,-3.829,37.358,-0.87
37.358,-0.87,37.421,-2.409
37.358,-0.87,37.124,-3.05
37.358,-0.87,35.013,-1.011
37.358,-0.87,37.055,0.555
37.358,-0.87,39.952,-3.829
39.374,-5.704,37.055,-2.947
39.374,-5.704,39.337,-6.797
39.374,-5.704,39.99,-3.392
39.374,-5.704,37.545,-0.866
123.549,11.07,124.632,10.512
123.549,11.07,121.032,14.847
116.085,6.562,121.032,14.847
101.245,14.135,120.933,15.309
101.245,14.135,121.032,14.847
115.547,5.573,121.032,14.847
125.796,9.585,124.632,10.512
125.796,9.585,121.032,14.847
113.497,23.654,121.032,14.847
124.349,7.275,121.032,14.847
124.632,10.512,123.549,11.07
124.632,10.512,125.796,9.585
124.632,10.512,125.018,8.692
124.632,10.512,120.933,15.309
124.632,10.512,123.5,9.556
124.632,10.512,123.557,9.002
124.632,10.512,126.076,7.209
124.632,10.512,125.392,6.177
124.632,10.512,114.524,22.514
124.632,10.512,126.75,37.781
124.632,10.512,122.908,11.188
124.632,10.512,124.243,13.261
124.632,10.512,121.032,14.847
124.632,10.512,122.588,12.535
124.632,10.512,124.402,8.297
124.632,10.512,123.763,8.378
124.632,10.512,119.264,10.236
124.632,10.512,129.563,35.299
124.632,10.512,104.657,1.583
124.632,10.512,125.798,10.262
124.632,10.512,125.046,11.379
124.632,10.512,122.099,7.537
107.093,-5.543,121.032,14.847
125.018,8.692,124.632,10.512
125.018,8.692,126.076,7.209
125.018,8.692,122.908,11.188
125.018,8.692,121.032,14.847
120.933,15.309,101.245,14.135
120.933,15.309,124.632,10.512
120.933,15.309,114.524,22.514
120.933,15.309,113.985,22.249
120.933,15.309,104.657,1.583
125.059,12.837,121.032,14.847
124.908,12.121,121.032,14.847
122.255,17.549,121.032,14.847
123.5,9.556,124.632,10.512
123.5,9.556,121.032,14.847
123.557,9.002,124.632,10.512
123.557,9.002,121.032,14.847
126.076,7.209,124.632,10.512
126.076,7.209,125.018,8.692
126.076,7.209,122.908,11.188
126.076,7.209,121.032,14.847
126.076,7.209,122.099,7.537
125.392,6.177,124.632,10.512
125.392,6.177,121.032,14.847
114.524,22.514,124.632,10.512
114.524,22.514,120.933,15.309
114.524,22.514,121.032,14.847
126.75,37.781,124.632,10.512
126.75,37.781,121.032,14.847
122.908,11.188,124.632,10.512
122.908,11.188,125.018,8.692
122.908,11.188,126.076,7.209
122.908,11.188,121.032,14.847
135.406,34.724,121.032,14.847
122.627,12.132,121.032,14.847
102.183,3.242,121.032,14.847
120.885,18.296,121.032,14.847
124.243,13.261,124.632,10.512
124.243,13.261,121.032,14.847
113.985,22.249,120.933,15.309
113.985,22.249,121.032,14.847
121.032,14.847,123.549,11.07
121.032,14.847,116.085,6.562
121.032,14.847,101.245,14.135
121.032,14.847,115.547,5.573
121.032,14.847,125.796,9.585
121.032,14.847,113.497,23.654
121.032,14.847,124.349,7.275
121.032,14.847,124.632,10.512
121.032,14.847,107.093,-5.543
121.032,14.847,125.018,8.692
121.032,14.847,125.059,12.837
121.032,14.847,124.908,12.121
121.032,14.847,122.255,17.549
121.032,14.847,123.5,9.556
121.032,14.847,123.557,9.002
121.032,14.847,126.076,7.209
121.032,14.847,125.392,6.177
121.032,14.847,114.524,22.514
121.032,14.847,126.75,37.781
121.032,14.847,122.908,11.188
121.032,14.847,135.406,34.724
121.032,14.847,122.627,12.132
121.032,14.847,102.183,3.242
121.032,14.847,120.885,18.296
121.032,14.847,124.243,13.261
121.032,14.847,113.985,22.249
121.032,14.847,122.588,12.535
121.032,14.847,124.402,8.297
121.032,14.847,123.763,8.378
121.032,14.847,116.974,40.133
121.032,14.847,119.264,10.236
121.032,14.847,129.563,35.299
121.032,14.847,122.342,31.238
121.032,14.847,123.252,11.996
121.032,14.847,107.086,11.364
121.032,14.847,104.657,1.583
121.032,14.847,122.555,11.276
121.032,14.847,125.798,10.262
121.032,14.847,125.046,11.379
121.032,14.847,124.422,10.106
121.032,14.847,121.388,25.129
121.032,14.847,122.217,18.063
121.032,14.847,120.166,12.202
121.032,14.847,124.342,13.96
121.032,14.847,123.45,13.974
121.032,14.847,122.099,7.537
122.588,12.535,124.632,10.512
122.588,12.535,121.032,14.847
124.402,8.297,124.632,10.512
124.402,8.297,121.032,14.847
123.763,8.378,124.632,10.512
123.763,8.378,121.032,14.847
116.974,40.133,121.032,14.847
119.264,10.236,124.632,10.512
119.264,10.236,121.032,14.847
129.563,35.299,124.632,10.512
129.563,35.299,121.032,14.847
122.342,31.238,121.032,14.847
123.252,11.996,121.032,14.847
107.086,11.364,121.032,14.847
120.238,5.078,122.099,7.537
104.657,1.583,124.632,10.512
104.657,1.583,120.933,15.309
104.657,1.583,121.032,14.847
122.555,11.276,121.032,14.847
125.798,10.262,124.632,10.512
125.798,10.262,121.032,14.847
125.046,11.379,124.632,10.512
125.046,11.379,121.032,14.847
124.422,10.106,121.032,14.847
121.388,25.129,121.032,14.847
122.217,18.063,121.032,14.847
120.166,12.202,121.032,14.847
124.342,13.96,121.032,14.847
123.45,13.974,121.032,14.847
122.099,7.537,124.632,10.512
122.099,7.537,126.076,7.209
122.099,7.537,121.032,14.847
122.099,7.537,120.238,5.078
-57.199,-24.734,-62.559,-17.408
-63.42,-21.935,-64.503,-21.26
-65.629,-17.036,-67.654,-16.189
-65.629,-17.036,-64.864,-14.698
-65.629,-17.036,-62.559,-17.408
-68.639,-10.401,-67.654,-16.189
-68.639,-10.401,-66,-11
-68.639,-10.401,-64.864,-14.698
-71.898,-13.227,-67.654,-16.189
-58.227,-34.704,-62.559,-17.408
-46.116,-23.054,-62.559,-17.408
-64.91,-10.701,-64.864,-14.698
-76.524,-11.37,-67.654,-16.189
-76.524,-11.37,-62.559,-17.408
-67.654,-16.189,-65.629,-17.036
-67.654,-16.189,-68.639,-10.401
-67.654,-16.189,-71.898,-13.227
-67.654,-16.189,-76.524,-11.37
-67.654,-16.189,-67.164,-14.046
-67.654,-16.189,-64.815,-18.346
-67.654,-16.189,-64.503,-21.26
-67.654,-16.189,-62.559,-17.408
-3.278,40.822,-62.559,-17.408
-79.818,26.322,-62.559,-17.408
-67.164,-14.046,-67.654,-16.189
-67.164,-14.046,-64.864,-14.698
-66,-11,-68.639,-10.401
-66,-11,-64.864,-14.698
-65.144,-24.76,-62.559,-17.408
-64.815,-18.346,-67.654,-16.189
-64.815,-18.346,-62.559,-17.408
-62.612,-17.667,-64.864,-14.698
-62.612,-17.667,-64.503,-21.26
-64.864,-14.698,-65.629,-17.036
-64.864,-14.698,-68.639,-10.401
-64.864,-14.698,-64.91,-10.701
-64.864,-14.698,-67.164,-14.046
-64.864,-14.698,-66,-11
-64.864,-14.698,-62.612,-17.667
-64.864,-14.698,-62.559,-17.408
-64.503,-21.26,-63.42,-21.935
-64.503,-21.26,-67.654,-16.189
-64.503,-21.26,-62.612,-17.667
-64.503,-21.26,-62.559,-17.408
-62.559,-17.408,-57.199,-24.734
-62.559,-17.408,-65.629,-17.036
-62.559,-17.408,-58.227,-34.704
-62.559,-17.408,-46.116,-23.054
-62.559,-17.408,-76.524,-11.37
-62.559,-17.408,-67.654,-16.189
-62.559,-17.408,-3.278,40.822
-62.559,-17.408,-79.818,26.322
-62.559,-17.408,-65.144,-24.76
-62.559,-17.408,-64.815,-18.346
-62.559,-17.408,-64.503,-21.26
-61.655,17.227,-61.656,17.318
-61.656,17.318,-61.655,17.227
91.641,54.233,87.553,69.518
40.594,43.749,30.437,60.333
40.716,64.6,36.222,65.05
40.716,64.6,25.605,60.528
40.716,64.6,47.162,61.393
40.716,64.6,46.204,65.493
40.716,64.6,30.437,60.333
40.716,64.6,33.251,69.302
40.716,64.6,53.085,67.634
40.716,64.6,37.69,56.621
36.222,65.05,40.716,64.6
25.605,60.528,40.716,64.6
20.987,55.483,30.437,60.333
135.313,48.88,92.791,56.3
135.313,48.88,132.246,43.664
92.791,56.3,135.313,48.88
92.791,56.3,50.25,53.833
92.791,56.3,87.553,69.518
92.791,56.3,132.246,43.664
39.284,45.057,50.25,53.833
39.284,45.057,83.084,55.021
47.162,61.393,40.716,64.6
50.25,53.833,92.791,56.3
50.25,53.833,39.284,45.057
50.25,53.833,30.437,60.333
50.25,53.833,40.363,47.43
46.204,65.493,40.716,64.6
30.437,60.333,40.594,43.749
30.437,60.333,40.716,64.6
30.437,60.333,20.987,55.483
30.437,60.333,50.25,53.833
30.437,60.333,33.251,69.302
30.437,60.333,43.136,44.375
30.437,60.333,87.553,69.518
30.437,60.333,51.408,62.078
33.251,69.302,40.716,64.6
33.251,69.302,30.437,60.333
33.251,69.302,37.69,56.621
33.251,69.302,19.531,70.138
43.136,44.375,30.437,60.333
53.085,67.634,40.716,64.6
53.085,67.634,37.69,56.621
87.553,69.518,91.641,54.233
87.553,69.518,92.791,56.3
87.553,69.518,30.437,60.333
87.553,69.518,83.084,55.021
87.553,69.518,37.69,56.621
87.553,69.518,61.337,57.238
87.553,69.518,56.457,54.929
83.084,55.021,39.284,45.057
83.084,55.021,87.553,69.518
40.363,47.43,50.25,53.833
51.408,62.078,30.437,60.333
51.408,62.078,37.69,56.621
37.69,56.621,40.716,64.6
37.69,56.621,33.251,69.302
37.69,56.621,53.085,67.634
37.69,56.621,87.553,69.518
37.69,56.621,51.408,62.078
61.337,57.238,87.553,69.518
19.531,70.138,33.251,69.302
56.457,54.929,87.553,69.518
132.246,43.664,135.313,48.88
132.246,43.664,92.791,56.3
-70.076,-23.075,-69.898,-17.915
-70.076,-23.075,-70,-27
-70.076,-23.075,-69.636,-20.226
-70.076,-23.075,-70.644,-32.989
-69.898,-17.915,-70.076,-23.075
-69.898,-17.915,-69.636,-20.226
-68.84,-22.164,-70.076,-23.075
-68.84,-22.164,-69.636,-20.226
-68.84,-22.164,-70.644,-32.989
-70,-27,-70.076,-23.075
-70,-27,-70.644,-32.989
-69.636,-20.226,-70.076,-23.075
-69.636,-20.226,-69.898,-17.915
-69.636,-20.226,-68.84,-22.164
-69.636,-20.226,-70.644,-32.989
-70.644,-32.989,-70.076,-23.075
-70.644,-32.989,-68.84,-22.164
-70.644,-32.989,-70,-27
-70.644,-32.989,-69.636,-20.226
-95.463,64.498,-91.527,63.352
-104.564,69.18,-114.574,68.361
-104.564,69.18,-95.75,69.059
-104.564,69.18,-93.295,69.911
-104.564,69.18,-114.068,62.771
-114.574,68.361,-104.564,69.18
-114.574,68.361,-114.068,62.771
-90.552,63.578,-95.463,64.498
-90.552,63.578,-91.527,63.352
-90.552,63.578,-92.331,62.4
-68.195,70.81,-68.26,64.26
-68.195,70.81,-77.945,73.138
-113.3,53.516,-114.068,62.771
-93.452,61.156,-91.527,63.352
-93.452,61.156,-93.442,59.231
-133.138,68.506,-126.664,65.469
-68.26,64.26,-68.195,70.81
-68.26,64.26,-81.694,69.607
-68.26,64.26,-75.449,45.537
-68.26,64.26,-91.527,63.352
-68.26,64.26,-76.212,64.383
-68.26,64.26,-80.74,69.293
-68.26,64.26,-65.523,66.241
-81.694,69.607,-68.26,64.26
-81.694,69.607,-77.945,73.138
-81.694,69.607,-80.74,69.293
-95.75,69.059,-93.295,69.911
-95.75,69.059,-114.068,62.771
-77.945,73.138,-68.195,70.81
-77.945,73.138,-81.694,69.607
-75.449,45.537,-68.26,64.26
-91.527,63.352,-95.463,64.498
-91.527,63.352,-90.552,63.578
-91.527,63.352,-93.452,61.156
-91.527,63.352,-68.26,64.26
-91.527,63.352,-92.331,62.4
-91.527,63.352,-114.068,62.771
-91.527,63.352,-82.933,64.322
-76.212,64.383,-68.26,64.26
-97.774,56.335,-93.442,59.231
-85.708,66.868,-91.527,63.352
-85.708,66.868,-82.933,64.322
-80.74,69.293,-68.26,64.26
-80.74,69.293,-81.694,69.607
-63.386,67.909,-65.523,66.241
-126.664,65.469,-133.138,68.506
-126.664,65.469,-114.068,62.771
-96.734,50.516,-93.442,59.231
-92.331,62.4,-90.552,63.578
-92.331,62.4,-93.452,61.156
-92.331,62.4,-93.442,59.231
-65.523,66.241,-68.26,64.26
-65.523,66.241,-63.386,67.909
-93.295,69.911,-104.564,69.18
-93.295,69.911,-95.75,69.059
-93.442,59.231,-93.452,61.156
-93.442,59.231,-97.774,56.335
-93.442,59.231,-96.734,50.516
-93.442,59.231,-92.331,62.4
-114.068,62.771,-104.564,69.18
-114.068,62.771,-114.574,68.361
-114.068,62.771,-113.3,53.516
-114.068,62.771,-95.75,69.059
-114.068,62.771,-91.527,63.352
-114.068,62.771,-126.664,65.469
-114.068,62.771,-93.295,69.911
-82.933,64.322,-91.527,63.352
-82.933,64.322,-85.708,66.868
73.057,23.128,78.113,13.583
73.057,23.128,73.446,19.147
73.057,23.128,88.744,23.091
73.057,23.128,77.171,28.944
73.057,23.128,78.779,17.755
73.057,23.128,76.353,27.373
73.057,23.128,80.3,13.657
73.057,23.128,74.532,18.97
86.362,20.407,77.171,28.944
86.362,20.407,78.779,17.755
73.377,22.56,73.446,19.147
73.377,22.56,77.171,28.944
101.245,14.135,73.446,19.147
101.245,14.135,77.171,28.944
78.113,13.583,73.057,23.128
78.113,13.583,73.446,19.147
78.113,13.583,88.744,23.091
78.113,13.583,76.652,10.259
78.113,13.583,77.171,28.944
78.113,13.583,78.779,17.755
78.113,13.583,80.3,13.657
78.113,13.583,79.078,21.153
78.113,13.583,74.532,18.97
78.113,13.583,77.533,8.803
73.446,19.147,73.057,23.128
73.446,19.147,73.377,22.56
73.446,19.147,101.245,14.135
73.446,19.147,78.113,13.583
73.446,19.147,88.744,23.091
73.446,19.147,76.652,10.259
73.446,19.147,77.171,28.944
73.446,19.147,55.607,25.421
73.446,19.147,74.385,15.634
73.446,19.147,78.779,17.755
73.446,19.147,76.335,23.202
73.446,19.147,76.353,27.373
73.446,19.147,81.482,27.267
73.446,19.147,80.3,13.657
73.446,19.147,58.474,23.988
73.446,19.147,79.078,21.153
73.446,19.147,104.657,1.583
73.446,19.147,77.533,8.803
88.744,23.091,73.057,23.128
88.744,23.091,78.113,13.583
88.744,23.091,73.446,19.147
88.744,23.091,77.171,28.944
88.744,23.091,95.028,27.806
88.744,23.091,91.976,26.176
88.744,23.091,78.779,17.755
88.744,23.091,94.494,25.266
88.744,23.091,91.4,24.478
88.744,23.091,76.353,27.373
88.744,23.091,80.3,13.657
88.744,23.091,79.078,21.153
88.744,23.091,85.146,25.985
88.744,23.091,82.231,21.3
77.072,11.05,77.171,28.944
77.072,11.05,78.779,17.755
77.072,11.05,80.3,13.657
76.652,10.259,78.113,13.583
76.652,10.259,73.446,19.147
76.652,10.259,77.171,28.944
76.652,10.259,78.779,17.755
76.652,10.259,77.533,8.803
77.171,28.944,73.057,23.128
77.171,28.944,86.362,20.407
77.171,28.944,73.377,22.56
77.171,28.944,101.245,14.135
77.171,28.944,78.113,13.583
77.171,28.944,73.446,19.147
77.171,28.944,88.744,23.091
77.171,28.944,77.072,11.05
77.171,28.944,76.652,10.259
77.171,28.944,55.607,25.421
77.171,28.944,91.976,26.176
77.171,28.944,74.385,15.634
77.171,28.944,78.779,17.755
77.171,28.944,76.335,23.202
77.171,28.944,75.395,33.148
77.171,28.944,85.598,28.16
77.171,28.944,81.482,27.267
77.171,28.944,80.3,13.657
77.171,28.944,79.078,21.153
77.171,28.944,85.146,25.985
77.171,28.944,74.532,18.97
77.171,28.944,82.231,21.3
77.171,28.944,104.657,1.583
77.171,28.944,75.29,34.645
95.028,27.806,88.744,23.091
55.607,25.421,73.446,19.147
55.607,25.421,77.171,28.944
91.976,26.176,88.744,23.091
91.976,26.176,77.171,28.944
91.976,26.176,94.494,25.266
74.385,15.634,73.446,19.147
74.385,15.634,77.171,28.944
78.779,17.755,73.057,23.128
78.779,17.755,86.362,20.407
78.779,17.755,78.113,13.583
78.779,17.755,73.446,19.147
78.779,17.755,88.744,23.091
78.779,17.755,77.072,11.05
78.779,17.755,76.652,10.259
78.779,17.755,77.171,28.944
78.779,17.755,76.353,27.373
78.779,17.755,80.3,13.657
78.779,17.755,82.231,21.3
76.335,23.202,73.446,19.147
76.335,23.202,77.171,28.944
76.335,23.202,79.078,21.153
76.335,23.202,82.231,21.3
94.494,25.266,88.744,23.091
94.494,25.266,91.976,26.176
94.494,25.266,91.4,24.478
91.4,24.478,88.744,23.091
91.4,24.478,94.494,25.266
75.395,33.148,77.171,28.944
75.395,33.148,75.29,34.645
76.353,27.373,73.057,23.128
